product_code,product_name,product_group,brand,unit,vendor,cost_thb,price_private,price_government,price_dealer,price_last,gp_private,gp_dealer,gp_last,price_source,catalog_list_price,catalog_net_price,promo_catalog,promo_legacy,promo_min_qty,promo_free_qty,catalog_page,source_sheet,approval_required_below,status,notes
T-HA011-02,"NSK Coupling, Torque Head, Round LED, 4 water sprays",Hight speed handpiece,TorQ,ด้าม,Modern Precision Dental Instrument,2275.0,13500.0,14900.0,9500.0,3800.0,0.8315,0.7605000000000001,0.40130000000000005,CATALOG_LIST,13500.0,6075.0,"Stainless NSK ซื้อ 3 ด้าม 18,225 (ปกติ 40,500) + coupling ฟรี 3",,,,p.6,Dental Equipment,price_last,OK,
T-TI001-02,"TorQplus : Torque hend,Round LED (Titanium)",Hight speed handpiece,TorQ,ด้าม,Modern Precision Dental Instrument,2275.0,12500.0,13800.0,8800.0,3800.0,0.8180000000000001,0.7415,0.40130000000000005,CATALOG_LIST,12500.0,5625.0,"Titanium Non-coupling ซื้อ 3 ด้าม 16,875 (ปกติ 37,500)",,,,p.6,Dental Equipment,price_last,OK,
T-TI002-01,"TorQplus : NSK Coupling,Torque hend,Round LED (Titanium)",Hight speed handpiece,TorQ,,,,17166.67,18900.0,,,,,,CATALOG_LIST,17166.67,6975.0,"Titanium NSK ซื้อ 3 ด้าม 20,925 (ปกติ 51,500) + coupling ฟรี 3 — แคตตาล็อกใช้รหัส T-TI002-02",,,,p.6,Dental Equipment,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
P-SC001-01,"Image plate scanner, Inpixel IPS1",Imaging product,INPIXEL,เครื่อง,MEDFRUITION ELECTRONICS TECHNOLOGY LIMITED,38500.0,99000.0,109000.0,74100.0,64200.0,0.6111,0.48040000000000005,0.40030000000000004,PRICELIST_LEGACY,,,,,,,,Dental Equipment,price_last,OK,
R-PX001-01,Portable X-ray : VERAY,Imaging product,REFINE,ชิ้น,Guilin Refine Medical Instrument,9800.0,39900.0,43900.0,28000.0,16400.0,0.7544000000000001,0.65,0.40240000000000004,CATALOG_SPECIAL,49900.0,,,,,,p.13,Dental Equipment,price_last,OK,
R-PX002-01,Portable X-ray : GT-1,Imaging product,REFINE,ชิ้น,Guilin Refine Medical Instrument,12600.0,49900.0,54900.0,35000.0,21000.0,0.7475,0.64,0.4,CATALOG_SPECIAL,59900.0,,,,,,p.13,Dental Equipment,price_last,OK,
R-SC001-01,Intraoral X-ra Sensor : R2,Imaging product,REFINE,ชิ้น,Guilin Refine Medical Instrument,14700.0,49900.0,54900.0,35000.0,24500.0,0.7054,0.58,0.4,CATALOG_SPECIAL,59900.0,,,,,,p.12,Dental Equipment,price_last,OK,
R-SC001-01,Intraoral X-ra Sensor : R2,Imaging product,REFINE,ชิ้น,Guilin Refine Medical Instrument,14700.0,49900.0,54900.0,35000.0,24500.0,0.7054,0.58,0.4,CATALOG_SPECIAL,59900.0,,,,,,p.12,Dental Equipment,price_last,OK,
V-IP001-01,VENTON : Implant motor M3,Implant motor,VENTON,เครื่อง,"Foshan Venton Dental Co.,Ltd",42000.0,89000.0,97900.0,80800.0,70000.0,0.5281,0.4802,0.4,CATALOG_SPECIAL,119000.0,,ผ่อน 0% 6 ด. / แถม Implant contra-angle 20:1 / ประกัน 1 ปี,,,,p.8,Dental Equipment,price_last,OK,
T-AI001-01,Air motor,Low peed handpiece,TorQ,ด้าม,Modern Precision Dental Instrument,630.0,3800.0,4200.0,2700.0,1100.0,0.8342,0.7667,0.4273,CATALOG_LIST,3800.0,1900.0,BUY 1 FREE 1,,1.0,1.0,p.7,Dental Equipment,price_last,OK,
T-CO001-01,"Contra Angle, Latch type",Low peed handpiece,TorQ,ด้าม,Modern Precision Dental Instrument,665.0,3800.0,4200.0,2700.0,1200.0,0.8250000000000001,0.7537,0.44580000000000003,CATALOG_LIST,3800.0,1900.0,BUY 1 FREE 1,2 Free1,1.0,1.0,p.7,Dental Equipment,price_last,OK,
T-CO002-01,"Contra Angle, Push type",Low peed handpiece,TorQ,ด้าม,Modern Precision Dental Instrument,700.0,4800.0,5300.0,3400.0,1200.0,0.8542000000000001,0.7941,0.4167,CATALOG_LIST,4800.0,2400.0,BUY 1 FREE 1,,1.0,1.0,p.7,Dental Equipment,price_last,OK,
T-ST001-01,"Straight (25,000 rpm)",Low peed handpiece,TorQ,ด้าม,Modern Precision Dental Instrument,560.0,3800.0,4200.0,2700.0,940.0,0.8526,0.7926000000000001,0.4043,CATALOG_LIST,3800.0,1900.0,BUY 1 FREE 1,,1.0,1.0,p.7,Dental Equipment,price_last,OK,
T-ST002-01,"Straight (40,000 rpm)",Low peed handpiece,TorQ,ด้าม,Modern Precision Dental Instrument,1225.0,6800.0,7500.0,4800.0,2100.0,0.8199000000000001,0.7448,0.4167,CATALOG_LIST,6800.0,3400.0,BUY 1 FREE 1,,1.0,1.0,p.7,Dental Equipment,price_last,OK,
R-UL001-01,Ultrasonic Scaler DS1  (Satellec Type),Scaler,REFINE,เครื่อง,Guilin Refine Medical Instrument,1890.0,5500.0,6100.0,3900.0,3200.0,0.6564,0.5154,0.40940000000000004,CATALOG_SPECIAL,7800.0,,,,,,p.19,Dental Equipment,price_last,OK,
R-UL002-02,Ultrasonic Scaler DS3  (Satellec Type),Scaler,REFINE,เครื่อง,Guilin Refine Medical Instrument,2730.0,7900.0,8700.0,5600.0,4600.0,0.6544,0.5125000000000001,0.40650000000000003,CATALOG_SPECIAL,9900.0,,,,,,p.19,Dental Equipment,price_last,OK,
R-UL003-02,Ultrasonic Scaler DS6  (Satellec Type),Scaler,REFINE,เครื่อง,Guilin Refine Medical Instrument,3080.0,8900.0,9800.0,6300.0,5200.0,0.6539,0.5111,0.4077,CATALOG_SPECIAL,11800.0,,,,,,p.19,Dental Equipment,price_last,OK,
R-UL004-02,Ultrasonic Scaler DS7 (Satellec Type),Scaler,REFINE,เครื่อง,Guilin Refine Medical Instrument,4830.0,14500.0,16000.0,10200.0,8100.0,0.6669,0.5265000000000001,0.4037,CATALOG_SPECIAL,19800.0,,,,,,p.19,Dental Equipment,price_last,OK,
R-UL005-02,Ultrasonic Scaler Maxpiezo 1 (EMS type),Scaler,REFINE,เครื่อง,Guilin Refine Medical Instrument,1890.0,5500.0,6100.0,3900.0,3200.0,0.6564,0.5154,0.40940000000000004,CATALOG_SPECIAL,7800.0,,,,,,p.19,Dental Equipment,price_last,OK,
R-UL006-02,Ultrasonic Scaler Maxpiezo 3 (EMS type),Scaler,REFINE,เครื่อง,Guilin Refine Medical Instrument,2730.0,7900.0,8700.0,5600.0,4600.0,0.6544,0.5125000000000001,0.40650000000000003,CATALOG_SPECIAL,9900.0,,,,,,p.19,Dental Equipment,price_last,OK,
R-UL007-02,Ultrasonic Scaler Maxpiezo 6 (EMS type),Scaler,REFINE,เครื่อง,Guilin Refine Medical Instrument,3080.0,8900.0,9800.0,6300.0,5200.0,0.6539,0.5111,0.4077,CATALOG_SPECIAL,11800.0,,,,,,p.19,Dental Equipment,price_last,OK,
R-UL008-02,Ultrasonic Scaler Maxpiezo 7 (EMS type),Scaler,REFINE,เครื่อง,Guilin Refine Medical Instrument,4830.0,14500.0,16000.0,10200.0,8100.0,0.6669,0.5265000000000001,0.4037,CATALOG_SPECIAL,19800.0,,,,,,p.19,Dental Equipment,price_last,OK,
R-BT001-01,AirPolishing & Piezo Ultrasonic Scaler : APT,Scaling & Polishing,REFINE,ชิ้น,Guilin Refine Medical Instrument,24500.0,62500.0,68800.0,47200.0,40900.0,0.608,0.48090000000000005,0.401,CATALOG_SPECIAL,69500.0,,,,,,p.11,Dental Equipment,price_last,OK,
R-BT002-01,AirPolishing & Piezo Ultrasonic Scaler : PTX,Scaling & Polishing,REFINE,ชิ้น,Guilin Refine Medical Instrument,42000.0,139000.0,153000.0,97300.0,70000.0,0.6978000000000001,0.5683,0.4,CATALOG_SPECIAL,149000.0,,"ผ่อน 0% 10 ด. / แถม Trolley มูลค่า 13,000",,,,p.10,Dental Equipment,price_last,OK,
R-CR005-01,Refine Airflow : Ijet QC-J1,Scaling & Polishing,REFINE,เครื่อง,Guilin Refine Medical Instrument,3325.0,8500.0,9400.0,6400.0,5600.0,0.6088,0.48050000000000004,0.4062,CATALOG_SPECIAL,10900.0,,แถมผงเกลือ PT-X1 1 ขวด,,,,p.12,Dental Equipment,price_last,OK,
F-GP001-01,Gutta Percha - for Rising R2 (60pcs),,Fanta,กล่อง,Bulls Instrumed Intl,157.15,450.0,500.0,320.0,270.0,0.6508,0.5089,0.418,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP001-02,Gutta Percha - for Rising R3 (60pcs),,Fanta,กล่อง,Bulls Instrumed Intl,157.15,450.0,500.0,320.0,270.0,0.6508,0.5089,0.418,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP001-03,Gutta Percha - for Rising R4 (60pcs),,Fanta,กล่อง,Bulls Instrumed Intl,157.15,450.0,500.0,320.0,270.0,0.6508,0.5089,0.418,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP001-04,"Gutta Percha - for Rising R2+R3+R4 , assorted (60pcs)",,Fanta,กล่อง,Bulls Instrumed Intl,157.15,450.0,500.0,320.0,270.0,0.6508,0.5089,0.418,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP002-01,Gutta Percha - standard #25/04 (60pcs),,Fanta,กล่อง,Bulls Instrumed Intl,74.2,270.0,300.0,190.0,130.0,0.7252000000000001,0.6095,0.4292,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP002-02,Gutta Percha - standard #25/06 (60pcs),,Fanta,กล่อง,Bulls Instrumed Intl,74.2,270.0,300.0,190.0,130.0,0.7252000000000001,0.6095,0.4292,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP003-01,Gutta Percha - standard #30/04 (60pcs),,Fanta,กล่อง,Bulls Instrumed Intl,74.2,270.0,300.0,190.0,130.0,0.7252000000000001,0.6095,0.4292,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP003-02,Gutta Percha - standard #30/06 (60pcs),,Fanta,กล่อง,Bulls Instrumed Intl,74.2,270.0,300.0,190.0,130.0,0.7252000000000001,0.6095,0.4292,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP004-01,"Gutta Percha - standard #15 - #40, 04 (60pcs)",,Fanta,กล่อง,Bulls Instrumed Intl,74.2,270.0,300.0,190.0,130.0,0.7252000000000001,0.6095,0.4292,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-GP004-02,"Gutta Percha - standard #15 - #40, 06 (60pcs)",,Fanta,กล่อง,Bulls Instrumed Intl,74.2,270.0,300.0,190.0,130.0,0.7252000000000001,0.6095,0.4292,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF001-01,"K File - SS Hand File  #6, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,120.0,130.0,90.0,70.0,0.65,0.5333,0.4,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF001-02,"K File - SS Hand File  #6, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,120.0,130.0,90.0,70.0,0.65,0.5333,0.4,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF002-01,"K File - SS Hand File  #8, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,120.0,130.0,90.0,70.0,0.65,0.5333,0.4,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF002-02,"K File - SS Hand File  #8, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,120.0,130.0,90.0,70.0,0.65,0.5333,0.4,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF003-01,"K File - SS Hand File  #10, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,120.0,130.0,90.0,70.0,0.65,0.5333,0.4,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF003-02,"K File - SS Hand File  #10, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,120.0,130.0,90.0,70.0,0.65,0.5333,0.4,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF004-01,"K File - SS Hand File  #15, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,39.9,120.0,130.0,90.0,70.0,0.6675,0.5567,0.43,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF004-02,"K File - SS Hand File  #15, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,39.9,120.0,130.0,90.0,70.0,0.6675,0.5567,0.43,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF005-01,K File - SS Hand File  #6 - #10 21mm (6pcs),,Fanta,แผง,Bulls Instrumed Intl,42.0,120.0,130.0,90.0,70.0,0.65,0.5333,0.4,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF005-02,"K File - SS Hand File  #6 - #10, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,120.0,130.0,90.0,70.0,0.65,0.5333,0.4,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF006-01,"K File - SS Hand File  #15 - #40, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,39.9,120.0,130.0,90.0,70.0,0.6675,0.5567,0.43,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF006-02,"K File - SS Hand File  #15 - #40, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,39.9,120.0,130.0,90.0,70.0,0.6675,0.5567,0.43,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF007-01,"K File - SS Hand File  #45 - #80, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,39.9,120.0,130.0,90.0,70.0,0.6675,0.5567,0.43,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF007-02,"K File - SS Hand File  #45 - #80, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,39.9,120.0,130.0,90.0,70.0,0.6675,0.5567,0.43,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF008-01,"C-Flex Hand File #6, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF008-02,"C-Flex Hand File #6, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF009-01,"C-Flex Hand File #8, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF009-02,"C-Flex Hand File #8, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF010-01,"C-Flex Hand File #10, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF010-02,"C-Flex Hand File #10, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF011-01,"C-Flex Hand File #15, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF011-02,"C-Flex Hand File #15, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF012-01,"H File - SS Hand File #8, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,,,,,,,,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,NO_PRICE,
F-HF012-02,"H File - SS Hand File #8, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,,,,,,,,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,NO_PRICE,
F-HF013-01,"H File - SS Hand File #10, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,,,,,,,,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,NO_PRICE,
F-HF013-02,"H File - SS Hand File #10, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,,,,,,,,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,NO_PRICE,
F-HF014-01,"H File - SS Hand File #15, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,,,,,,,,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,NO_PRICE,
F-HF014-02,"H File - SS Hand File #15, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,42.0,,,,,,,,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,NO_PRICE,
F-HF015-01,"H File - SS Hand File #15 - #40 , 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,39.9,,,,,,,,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,NO_PRICE,
F-HF015-02,"H File - SS Hand File #15 - #40 , 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,39.9,,,,,,,,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,NO_PRICE,
F-HF016-01,"C-Flex Hand File #12, 21mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-HF016-02,"C-Flex Hand File #12, 25mm (6pcs)",,Fanta,แผง,Bulls Instrumed Intl,51.8,140.0,150.0,100.0,90.0,0.63,0.482,0.4244,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP001-01,Sterile Absorbent PAPER POINT for rising R2 (100pcs),,Fanta,กล่อง,Bulls Instrumed Intl,149.45,420.0,460.0,300.0,250.0,0.6442,0.5018,0.4022,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP001-02,Sterile Absorbent PAPER POINT for rising R3 (100pcs),,Fanta,กล่อง,Bulls Instrumed Intl,149.45,420.0,460.0,300.0,250.0,0.6442,0.5018,0.4022,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP001-03,Sterile Absorbent PAPER POINT for rising R4 (100pcs),,Fanta,กล่อง,Bulls Instrumed Intl,149.45,420.0,460.0,300.0,250.0,0.6442,0.5018,0.4022,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP001-04,"Sterile Absorbent PAPER POINT for rising R2+R3+R4,Assorted (100pcs)",,Fanta,กล่อง,Bulls Instrumed Intl,149.45,420.0,460.0,300.0,250.0,0.6442,0.5018,0.4022,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP002-01,Sterile Absorbent PAPER POINT #25/04 (100pcs),,Fanta,กล่อง,Bulls Instrumed Intl,69.3,250.0,280.0,180.0,120.0,0.7228,0.615,0.42250000000000004,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP002-02,Sterile Absorbent PAPER POINT #25/06 (100pcs),,Fanta,กล่อง,Bulls Instrumed Intl,69.3,250.0,280.0,180.0,120.0,0.7228,0.615,0.42250000000000004,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP003-01,Sterile Absorbent PAPER POINT #30/04 (100pcs),,Fanta,กล่อง,Bulls Instrumed Intl,69.3,250.0,280.0,180.0,120.0,0.7228,0.615,0.42250000000000004,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP003-02,Sterile Absorbent PAPER POINT #30/06 (100pcs),,Fanta,กล่อง,Bulls Instrumed Intl,69.3,250.0,280.0,180.0,120.0,0.7228,0.615,0.42250000000000004,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP004-01,"Sterile Absorbent PAPER POINT #15 - #40, 04 Assorted (100pcs)",,Fanta,กล่อง,Bulls Instrumed Intl,69.3,250.0,280.0,180.0,120.0,0.7228,0.615,0.42250000000000004,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-PP004-02,"Sterile Absorbent PAPER POINT #15 - #40, 06 Assorted (100pcs)",,Fanta,กล่อง,Bulls Instrumed Intl,69.3,250.0,280.0,180.0,120.0,0.7228,0.615,0.42250000000000004,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF001-01,"Rising Rotary File RR, 19mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF002-01,"Rising Rotary File R1, 21mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF002-02,"Rising Rotary File R1, 25mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF003-01,"Rising Rotary File R2, 21mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF003-02,"Rising Rotary File R2, 25mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF004-01,"Rising Rotary File R3, 21mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF004-02,"Rising Rotary File R3, 25mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF005-01,"Rising Rotary File,R4, 21mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF005-02,"Rising Rotary File R4, 25mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF006-01,"Rising Rotary File assorted , 21mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF006-02,"Rising Rotary File assorted , 25mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF007-01,"R ONE MINI reciprocating blue rotary file #19/05, 19mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF007-02,"R ONE MINI reciprocating blue rotary file #19/05, 19mm (3pcs)",,Fanta,แผง,Bulls Instrumed Intl,155.4,1050.0,1200.0,740.0,260.0,0.852,0.79,0.40230000000000005,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF008-01,"R ONE MINI reciprocating blue rotary file #17/04, 21mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
F-RF008-02,"R ONE MINI reciprocating blue rotary file #17/04, 25mm (5pcs)",,Fanta,แผง,Bulls Instrumed Intl,259.35,1050.0,1200.0,740.0,440.0,0.753,0.6495000000000001,0.4106,PRICELIST_LEGACY,,,,,,,,Endodontic - File&Fill,price_last,OK,
